Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2022-05-21,1,29,µg/mc
"Riva del Garda",PM10,2022-05-21,2,31,µg/mc
"Riva del Garda",PM10,2022-05-21,3,32,µg/mc
"Riva del Garda",PM10,2022-05-21,4,32,µg/mc
"Riva del Garda",PM10,2022-05-21,5,33,µg/mc
"Riva del Garda",PM10,2022-05-21,6,36,µg/mc
"Riva del Garda",PM10,2022-05-21,7,32,µg/mc
"Riva del Garda",PM10,2022-05-21,8,29,µg/mc
"Riva del Garda",PM10,2022-05-21,9,28,µg/mc
"Riva del Garda",PM10,2022-05-21,10,31,µg/mc
"Riva del Garda",PM10,2022-05-21,11,36,µg/mc
"Riva del Garda",PM10,2022-05-21,12,34,µg/mc
"Riva del Garda",PM10,2022-05-21,13,32,µg/mc
"Riva del Garda",PM10,2022-05-21,14,32,µg/mc
"Riva del Garda",PM10,2022-05-21,15,35,µg/mc
"Riva del Garda",PM10,2022-05-21,16,36,µg/mc
"Riva del Garda",PM10,2022-05-21,17,36,µg/mc
"Riva del Garda",PM10,2022-05-21,18,32,µg/mc
"Riva del Garda",PM10,2022-05-21,19,30,µg/mc
"Riva del Garda",PM10,2022-05-21,20,30,µg/mc
"Riva del Garda",PM10,2022-05-21,21,35,µg/mc
"Riva del Garda",PM10,2022-05-21,22,40,µg/mc
"Riva del Garda",PM10,2022-05-21,23,34,µg/mc
"Riva del Garda",PM10,2022-05-21,24,35,µg/mc
"Riva del Garda",PM10,2022-05-22,1,31,µg/mc
"Riva del Garda",PM10,2022-05-22,2,31,µg/mc
"Riva del Garda",PM10,2022-05-22,3,34,µg/mc
"Riva del Garda",PM10,2022-05-22,4,34,µg/mc
"Riva del Garda",PM10,2022-05-22,5,31,µg/mc
"Riva del Garda",PM10,2022-05-22,6,31,µg/mc
"Riva del Garda",PM10,2022-05-22,7,32,µg/mc
"Riva del Garda",PM10,2022-05-22,8,29,µg/mc
"Riva del Garda",PM10,2022-05-22,9,27,µg/mc
"Riva del Garda",PM10,2022-05-22,10,27,µg/mc
"Riva del Garda",PM10,2022-05-22,11,29,µg/mc
"Riva del Garda",PM10,2022-05-22,12,31,µg/mc
"Riva del Garda",PM10,2022-05-22,13,32,µg/mc
"Riva del Garda",PM10,2022-05-22,14,28,µg/mc
"Riva del Garda",PM10,2022-05-22,15,28,µg/mc
"Riva del Garda",PM10,2022-05-22,16,30,µg/mc
"Riva del Garda",PM10,2022-05-22,17,30,µg/mc
"Riva del Garda",PM10,2022-05-22,18,32,µg/mc
"Riva del Garda",PM10,2022-05-22,19,32,µg/mc
"Riva del Garda",PM10,2022-05-22,20,30,µg/mc
"Riva del Garda",PM10,2022-05-22,21,35,µg/mc
"Riva del Garda",PM10,2022-05-22,22,31,µg/mc
"Riva del Garda",PM10,2022-05-22,23,31,µg/mc
"Riva del Garda",PM10,2022-05-22,24,26,µg/mc
"Riva del Garda",PM10,2022-05-23,1,21,µg/mc
"Riva del Garda",PM10,2022-05-23,2,20,µg/mc
"Riva del Garda",PM10,2022-05-23,3,19,µg/mc
"Riva del Garda",PM10,2022-05-23,4,19,µg/mc
"Riva del Garda",PM10,2022-05-23,5,18,µg/mc
"Riva del Garda",PM10,2022-05-23,6,17,µg/mc
"Riva del Garda",PM10,2022-05-23,7,16,µg/mc
"Riva del Garda",PM10,2022-05-23,8,18,µg/mc
"Riva del Garda",PM10,2022-05-23,9,17,µg/mc
"Riva del Garda",PM10,2022-05-23,10,18,µg/mc
"Riva del Garda",PM10,2022-05-23,11,19,µg/mc
"Riva del Garda",PM10,2022-05-23,12,20,µg/mc
"Riva del Garda",PM10,2022-05-23,13,32,µg/mc
"Riva del Garda",PM10,2022-05-23,14,36,µg/mc
"Riva del Garda",PM10,2022-05-23,15,32,µg/mc
"Riva del Garda",PM10,2022-05-23,16,33,µg/mc
"Riva del Garda",PM10,2022-05-23,17,34,µg/mc
"Riva del Garda",PM10,2022-05-23,18,30,µg/mc
"Riva del Garda",PM10,2022-05-23,19,28,µg/mc
"Riva del Garda",PM10,2022-05-23,20,27,µg/mc
"Riva del Garda",PM10,2022-05-23,21,28,µg/mc
"Riva del Garda",PM10,2022-05-23,22,29,µg/mc
"Riva del Garda",PM10,2022-05-23,23,30,µg/mc
"Riva del Garda",PM10,2022-05-23,24,26,µg/mc
"Riva del Garda",PM10,2022-05-24,1,26,µg/mc
"Riva del Garda",PM10,2022-05-24,2,25,µg/mc
"Riva del Garda",PM10,2022-05-24,3,26,µg/mc
"Riva del Garda",PM10,2022-05-24,4,27,µg/mc
"Riva del Garda",PM10,2022-05-24,5,28,µg/mc
