Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2021-08-05,5,3,µg/mc
"Riva del Garda",PM10,2021-08-05,6,2,µg/mc
"Riva del Garda",PM10,2021-08-05,7,2,µg/mc
"Riva del Garda",PM10,2021-08-05,8,2,µg/mc
"Riva del Garda",PM10,2021-08-05,9,1,µg/mc
"Riva del Garda",PM10,2021-08-05,10,1,µg/mc
"Riva del Garda",PM10,2021-08-05,11,2,µg/mc
"Riva del Garda",PM10,2021-08-05,12,2,µg/mc
"Riva del Garda",PM10,2021-08-05,13,3,µg/mc
"Riva del Garda",PM10,2021-08-05,14,4,µg/mc
"Riva del Garda",PM10,2021-08-05,15,6,µg/mc
"Riva del Garda",PM10,2021-08-05,16,6,µg/mc
"Riva del Garda",PM10,2021-08-05,17,5,µg/mc
"Riva del Garda",PM10,2021-08-05,18,7,µg/mc
"Riva del Garda",PM10,2021-08-05,19,6,µg/mc
"Riva del Garda",PM10,2021-08-05,20,3,µg/mc
"Riva del Garda",PM10,2021-08-05,21,4,µg/mc
"Riva del Garda",PM10,2021-08-05,22,6,µg/mc
"Riva del Garda",PM10,2021-08-05,23,8,µg/mc
"Riva del Garda",PM10,2021-08-05,24,9,µg/mc
"Riva del Garda",PM10,2021-08-06,1,13,µg/mc
"Riva del Garda",PM10,2021-08-06,2,9,µg/mc
"Riva del Garda",PM10,2021-08-06,3,8,µg/mc
"Riva del Garda",PM10,2021-08-06,4,6,µg/mc
"Riva del Garda",PM10,2021-08-06,5,6,µg/mc
"Riva del Garda",PM10,2021-08-06,6,7,µg/mc
"Riva del Garda",PM10,2021-08-06,7,8,µg/mc
"Riva del Garda",PM10,2021-08-06,8,6,µg/mc
"Riva del Garda",PM10,2021-08-06,9,8,µg/mc
"Riva del Garda",PM10,2021-08-06,10,6,µg/mc
"Riva del Garda",PM10,2021-08-06,11,7,µg/mc
"Riva del Garda",PM10,2021-08-06,12,9,µg/mc
"Riva del Garda",PM10,2021-08-06,13,12,µg/mc
"Riva del Garda",PM10,2021-08-06,14,17,µg/mc
"Riva del Garda",PM10,2021-08-06,15,17,µg/mc
"Riva del Garda",PM10,2021-08-06,16,19,µg/mc
"Riva del Garda",PM10,2021-08-06,17,20,µg/mc
"Riva del Garda",PM10,2021-08-06,18,19,µg/mc
"Riva del Garda",PM10,2021-08-06,19,15,µg/mc
"Riva del Garda",PM10,2021-08-06,20,17,µg/mc
"Riva del Garda",PM10,2021-08-06,21,17,µg/mc
"Riva del Garda",PM10,2021-08-06,22,20,µg/mc
"Riva del Garda",PM10,2021-08-06,23,17,µg/mc
"Riva del Garda",PM10,2021-08-06,24,18,µg/mc
"Riva del Garda",PM10,2021-08-07,1,18,µg/mc
"Riva del Garda",PM10,2021-08-07,2,17,µg/mc
"Riva del Garda",PM10,2021-08-07,3,18,µg/mc
"Riva del Garda",PM10,2021-08-07,4,17,µg/mc
"Riva del Garda",PM10,2021-08-07,5,15,µg/mc
"Riva del Garda",PM10,2021-08-07,6,14,µg/mc
"Riva del Garda",PM10,2021-08-07,7,15,µg/mc
"Riva del Garda",PM10,2021-08-07,8,14,µg/mc
"Riva del Garda",PM10,2021-08-07,9,14,µg/mc
"Riva del Garda",PM10,2021-08-07,10,16,µg/mc
"Riva del Garda",PM10,2021-08-07,11,16,µg/mc
"Riva del Garda",PM10,2021-08-07,12,18,µg/mc
"Riva del Garda",PM10,2021-08-07,13,19,µg/mc
"Riva del Garda",PM10,2021-08-07,14,19,µg/mc
"Riva del Garda",PM10,2021-08-07,15,17,µg/mc
"Riva del Garda",PM10,2021-08-07,16,15,µg/mc
"Riva del Garda",PM10,2021-08-07,17,16,µg/mc
"Riva del Garda",PM10,2021-08-07,18,14,µg/mc
"Riva del Garda",PM10,2021-08-07,19,13,µg/mc
"Riva del Garda",PM10,2021-08-07,20,12,µg/mc
"Riva del Garda",PM10,2021-08-07,21,13,µg/mc
"Riva del Garda",PM10,2021-08-07,22,15,µg/mc
"Riva del Garda",PM10,2021-08-07,23,17,µg/mc
"Riva del Garda",PM10,2021-08-07,24,18,µg/mc
"Riva del Garda",PM10,2021-08-08,1,20,µg/mc
"Riva del Garda",PM10,2021-08-08,2,18,µg/mc
"Riva del Garda",PM10,2021-08-08,3,18,µg/mc
"Riva del Garda",PM10,2021-08-08,4,17,µg/mc
"Riva del Garda",PM10,2021-08-08,5,17,µg/mc
"Riva del Garda",PM10,2021-08-08,6,17,µg/mc
"Riva del Garda",PM10,2021-08-08,7,17,µg/mc
"Riva del Garda",PM10,2021-08-08,8,18,µg/mc
"Riva del Garda",PM10,2021-08-08,9,17,µg/mc
"Riva del Garda",PM10,2021-08-08,10,17,µg/mc
"Riva del Garda",PM10,2021-08-08,11,19,µg/mc
"Riva del Garda",PM10,2021-08-08,12,20,µg/mc
"Riva del Garda",PM10,2021-08-08,13,21,µg/mc
"Riva del Garda",PM10,2021-08-08,14,20,µg/mc
"Riva del Garda",PM10,2021-08-08,15,18,µg/mc
"Riva del Garda",PM10,2021-08-08,16,16,µg/mc
"Riva del Garda",PM10,2021-08-08,17,14,µg/mc
"Riva del Garda",PM10,2021-08-08,18,14,µg/mc
"Riva del Garda",PM10,2021-08-08,19,12,µg/mc
"Riva del Garda",PM10,2021-08-08,20,12,µg/mc
"Riva del Garda",PM10,2021-08-08,21,14,µg/mc
"Riva del Garda",PM10,2021-08-08,22,10,µg/mc
"Riva del Garda",PM10,2021-08-08,23,11,µg/mc
"Riva del Garda",PM10,2021-08-08,24,10,µg/mc
"Riva del Garda",PM10,2021-08-09,1,10,µg/mc
"Riva del Garda",PM10,2021-08-09,2,10,µg/mc
"Riva del Garda",PM10,2021-08-09,3,10,µg/mc
"Riva del Garda",PM10,2021-08-09,4,10,µg/mc
"Riva del Garda",PM10,2021-08-09,5,9,µg/mc
"Riva del Garda",PM10,2021-08-09,6,8,µg/mc
"Riva del Garda",PM10,2021-08-09,7,7,µg/mc
"Riva del Garda",PM10,2021-08-09,8,8,µg/mc
"Riva del Garda",PM10,2021-08-09,9,8,µg/mc
"Riva del Garda",PM10,2021-08-09,10,7,µg/mc
"Riva del Garda",PM10,2021-08-09,11,8,µg/mc
"Riva del Garda",PM10,2021-08-09,12,10,µg/mc
"Riva del Garda",PM10,2021-08-09,13,19,µg/mc
"Riva del Garda",PM10,2021-08-09,14,19,µg/mc
"Riva del Garda",PM10,2021-08-09,15,16,µg/mc
"Riva del Garda",PM10,2021-08-09,16,14,µg/mc
"Riva del Garda",PM10,2021-08-09,17,13,µg/mc
"Riva del Garda",PM10,2021-08-09,18,12,µg/mc
"Riva del Garda",PM10,2021-08-09,19,12,µg/mc
"Riva del Garda",PM10,2021-08-09,20,14,µg/mc
"Riva del Garda",PM10,2021-08-09,21,17,µg/mc
"Riva del Garda",PM10,2021-08-09,22,15,µg/mc
"Riva del Garda",PM10,2021-08-09,23,14,µg/mc
"Riva del Garda",PM10,2021-08-09,24,11,µg/mc
"Riva del Garda",PM10,2021-08-10,1,13,µg/mc
"Riva del Garda",PM10,2021-08-10,2,13,µg/mc
"Riva del Garda",PM10,2021-08-10,3,13,µg/mc
"Riva del Garda",PM10,2021-08-10,4,14,µg/mc
"Riva del Garda",PM10,2021-08-10,5,14,µg/mc
"Riva del Garda",PM10,2021-08-10,6,13,µg/mc
"Riva del Garda",PM10,2021-08-10,7,13,µg/mc
"Riva del Garda",PM10,2021-08-10,8,14,µg/mc
"Riva del Garda",PM10,2021-08-10,9,14,µg/mc
"Riva del Garda",PM10,2021-08-10,10,13,µg/mc
"Riva del Garda",PM10,2021-08-10,11,14,µg/mc
"Riva del Garda",PM10,2021-08-10,12,16,µg/mc
"Riva del Garda",PM10,2021-08-10,13,19,µg/mc
"Riva del Garda",PM10,2021-08-10,14,19,µg/mc
"Riva del Garda",PM10,2021-08-10,15,19,µg/mc
"Riva del Garda",PM10,2021-08-10,16,19,µg/mc
"Riva del Garda",PM10,2021-08-10,17,19,µg/mc
"Riva del Garda",PM10,2021-08-10,18,17,µg/mc
"Riva del Garda",PM10,2021-08-10,19,16,µg/mc
"Riva del Garda",PM10,2021-08-10,20,15,µg/mc
"Riva del Garda",PM10,2021-08-10,21,20,µg/mc
"Riva del Garda",PM10,2021-08-10,22,19,µg/mc
"Riva del Garda",PM10,2021-08-10,23,18,µg/mc
"Riva del Garda",PM10,2021-08-10,24,18,µg/mc
"Riva del Garda",PM10,2021-08-11,1,18,µg/mc
"Riva del Garda",PM10,2021-08-11,2,16,µg/mc
"Riva del Garda",PM10,2021-08-11,3,15,µg/mc
"Riva del Garda",PM10,2021-08-11,4,16,µg/mc
"Riva del Garda",PM10,2021-08-11,5,16,µg/mc
"Riva del Garda",PM10,2021-08-11,6,15,µg/mc
"Riva del Garda",PM10,2021-08-11,7,16,µg/mc
"Riva del Garda",PM10,2021-08-11,8,17,µg/mc
"Riva del Garda",PM10,2021-08-11,9,18,µg/mc
"Riva del Garda",PM10,2021-08-11,10,18,µg/mc
"Riva del Garda",PM10,2021-08-11,11,20,µg/mc
"Riva del Garda",PM10,2021-08-11,12,23,µg/mc
"Riva del Garda",PM10,2021-08-11,13,24,µg/mc
"Riva del Garda",PM10,2021-08-11,14,23,µg/mc
"Riva del Garda",PM10,2021-08-11,15,22,µg/mc
"Riva del Garda",PM10,2021-08-11,16,22,µg/mc
"Riva del Garda",PM10,2021-08-11,17,22,µg/mc
"Riva del Garda",PM10,2021-08-11,18,21,µg/mc
"Riva del Garda",PM10,2021-08-11,19,25,µg/mc
"Riva del Garda",PM10,2021-08-11,20,23,µg/mc
"Riva del Garda",PM10,2021-08-11,21,20,µg/mc
"Riva del Garda",PM10,2021-08-11,22,21,µg/mc
"Riva del Garda",PM10,2021-08-11,23,20,µg/mc
"Riva del Garda",PM10,2021-08-11,24,20,µg/mc
"Riva del Garda",PM10,2021-08-12,1,43,µg/mc
"Riva del Garda",PM10,2021-08-12,2,21,µg/mc
"Riva del Garda",PM10,2021-08-12,3,20,µg/mc
"Riva del Garda",PM10,2021-08-12,4,19,µg/mc
"Riva del Garda",PM10,2021-08-12,5,18,µg/mc
"Riva del Garda",PM10,2021-08-12,6,20,µg/mc
"Riva del Garda",PM10,2021-08-12,7,20,µg/mc
"Riva del Garda",PM10,2021-08-12,8,19,µg/mc
"Riva del Garda",PM10,2021-08-12,9,21,µg/mc
"Riva del Garda",PM10,2021-08-12,10,21,µg/mc
"Riva del Garda",PM10,2021-08-12,11,23,µg/mc
"Riva del Garda",PM10,2021-08-12,12,25,µg/mc
"Riva del Garda",PM10,2021-08-12,13,25,µg/mc
"Riva del Garda",PM10,2021-08-12,14,25,µg/mc
"Riva del Garda",PM10,2021-08-12,15,24,µg/mc
"Riva del Garda",PM10,2021-08-12,16,24,µg/mc
"Riva del Garda",PM10,2021-08-12,17,23,µg/mc
"Riva del Garda",PM10,2021-08-12,18,21,µg/mc
"Riva del Garda",PM10,2021-08-12,19,23,µg/mc
"Riva del Garda",PM10,2021-08-12,20,25,µg/mc
"Riva del Garda",PM10,2021-08-12,21,25,µg/mc
"Riva del Garda",PM10,2021-08-12,22,26,µg/mc
"Riva del Garda",PM10,2021-08-12,23,25,µg/mc
"Riva del Garda",PM10,2021-08-12,24,24,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,1,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,2,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,3,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,4,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,5,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,6,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,7,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,8,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,9,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,10,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,11,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,12,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,13,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,14,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,15,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,16,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,17,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,18,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,19,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,20,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,21,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,22,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,23,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-15,24,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,1,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,2,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,3,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,4,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,5,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,6,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,7,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,8,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,9,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,10,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,11,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,12,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,13,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,14,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,15,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,16,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,17,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,18,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,19,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,20,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,21,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,22,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,23,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-16,24,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,1,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,2,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,3,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,4,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,5,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,6,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,7,24,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,8,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,9,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,10,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,11,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,12,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,13,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,14,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,15,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,16,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,17,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,18,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,19,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,20,20,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,21,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,22,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,23,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-17,24,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,1,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,2,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,3,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,4,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,5,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,6,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,7,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,8,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,9,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,10,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,11,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,12,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,13,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,14,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,15,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,16,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,17,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,18,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,19,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,20,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,21,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,22,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,23,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-18,24,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,1,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,2,4,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,3,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,4,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,5,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,6,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,7,26,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,8,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,9,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,10,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,11,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,12,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,13,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,14,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,15,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,16,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,17,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,18,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,19,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,20,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,21,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,22,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,23,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-19,24,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,1,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,2,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,3,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,4,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,5,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,6,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,7,22,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,8,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,9,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,10,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,11,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,12,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,13,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,14,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,15,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,16,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,17,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,18,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,19,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,20,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,21,16,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,22,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,23,20,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-20,24,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,1,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,2,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,3,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,4,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,5,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,6,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,7,30,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,8,28,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,9,23,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,10,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,11,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,12,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,13,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,14,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,15,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,16,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,17,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,18,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,19,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,20,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,21,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,22,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,23,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-21,24,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,1,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,2,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,3,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,4,5,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,5,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,6,13,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,7,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,8,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,9,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,10,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,11,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,12,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,13,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,14,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,15,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,16,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,17,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,18,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,19,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,20,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,21,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,22,15,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,23,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-22,24,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,1,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,2,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,3,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,4,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,5,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,6,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,7,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,8,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,9,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,10,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,11,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,12,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,13,4,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,14,6,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,15,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,16,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,17,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,18,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,19,11,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,20,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,21,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,22,17,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,23,14,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-23,24,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,1,10,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,2,9,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,3,7,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,4,8,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,5,12,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,6,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,7,27,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,8,34,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,9,31,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,10,19,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,11,18,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,12,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,13,21,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,14,20,µg/mc
"Riva del Garda","Biossido di Azoto",2021-05-24,15,14,µg/mc
